the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112686,,35969937,22,4,2019-04-22 04:00:00+00,2019-04-22,00:00:00,22,201922032744.00000000,2200 BLOCK CECIL B MOORE A,100,Homicide - Criminal,,
0101000020E610000040025A7BFECA52C08854D96361FE4340,113131,0101000020110F0000DB4A0C22F5EB5FC1A4CE06F1198E5241,35970309,22,2,2019-04-27 04:00:00+00,2019-04-27,00:00:00,11,201922033993.00000000,2300 BLOCK EDGLEY ST,100,Homicide - Criminal,-75.17178234,39.98734711
0101000020E6100000649934FC5DCA52C0A804676ABEFE4340,113226,0101000020110F000060516583E4EA5FC13573780F818E5241,35970387,22,1,2019-04-03 04:00:00+00,2019-04-03,00:00:00,22,201922027026.00000000,1800 BLOCK W YORK ST,100,Homicide - Criminal,-75.16198640,39.99018602
0101000020E6100000D89178E616C952C0709B6C1A13024440,113576,0101000020110F0000B7C338EDB8E85FC1A5C3FC7632925241,35970672,25,1,2019-04-07 04:00:00+00,2019-04-07,00:00:00,10,201925008015.00000000,4200 BLOCK n 10TH ST,100,Homicide - Criminal,-75.14202272,40.01620798
0101000020E6100000A0CB8E9973CB52C06034F90D63014440,114685,0101000020110F0000A6A1D711BCEC5FC172DC783E6F915241,35971520,39,1,2019-04-10 04:00:00+00,2019-04-10,00:00:00,23,201939029712.00000000,3100 BLOCK BERKELEY DR,100,Homicide - Criminal,-75.17893065,40.01083541
0101000020E610000078C3BC48FAC952C0D0C21BF577024440,114715,0101000020110F0000538037293BEA5FC17E78294FA2925241,35971543,39,2,2019-04-06 04:00:00+00,2019-04-06,00:00:00,16,201939028343.00000000,4300 BLOCK W GERMANTOWN AV,100,Homicide - Criminal,-75.15590113,40.01928581
0101000020E610000020E82381AACE52C0E0A75EAF97F94340,115261,0101000020110F000078CA22DB31F25FC108F69BA5CB885241,35971999,18,2,2019-04-12 04:00:00+00,2019-04-12,00:00:00,20,201918029680.00000000,5300 BLOCK WALTON ST,100,Homicide - Criminal,-75.22915677,39.94994156
0101000020E6100000840365767DCE52C078C67243FAF74340,115597,0101000020110F00005E090159E5F15FC131C8DDAB01875241,35972258,12,4,2019-04-18 04:00:00+00,2019-04-18,00:00:00,2,201912029784.00000000,5600 BLOCK CHESTER AV,100,Homicide - Criminal,-75.22640762,39.93732494
0101000020E61000005085D42718C452C068488787F0014440,116309,0101000020110F000046F1A0D93CE05FC1EB9CE51F0C925241,35972788,15,2,2019-04-11 04:00:00+00,2019-04-11,00:00:00,17,201915033815.00000000,5500 BLOCK TORRESDALE AV,100,Homicide - Criminal,-75.06397434,40.01515288
0101000020E61000008456EA03B0C752C010B21569DF024440,117249,0101000020110F0000443A0B5357E65FC1A3DC770A15935241,35973532,25,2,2019-04-19 04:00:00+00,2019-04-19,00:00:00,23,201925009872.00000000,4700 BLOCK B ST,100,Homicide - Criminal,-75.12011812,40.02244295
