the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112676,,35969931,01,1,2018-06-19 04:00:00+00,2018-06-19,00:00:00,22,201801023114.00000000,2100 BLOCK TANEY TERRACE,100,Homicide - Criminal,,
0101000020E61000003C5CCF96A7CB52C098099B7BF4F74340,113232,0101000020110F0000204CF26014ED5FC17321B244FB865241,35970391,17,3,2018-06-28 04:00:00+00,2018-06-28,00:00:00,22,201817026700.00000000,2300 BLOCK OAKFORD ST,100,Homicide - Criminal,-75.18210383,39.93714852
0101000020E61000005035AC6F41CD52C040A8E63A59FB4340,113490,0101000020110F000013FC968BCCEF5FC1ED571CBCBD8A5241,35970595,16,2,2018-06-30 04:00:00+00,2018-06-30,00:00:00,2,201816028685.00000000,600 BLOCK N 42ND ST,100,Homicide - Criminal,-75.20711891,39.96366059
0101000020E610000010D5893BE6C452C0F868A9DD2B014440,113566,0101000020110F0000E50382E49AE15FC186D55C0C32915241,35970662,15,1,2018-06-19 04:00:00+00,2018-06-19,00:00:00,2,201815053789.00000000,2200 BLOCK MARGARET ST,100,Homicide - Criminal,-75.07655228,40.00915118
0101000020E61000007CA17A7D23C752C0506C1F0EACFF4340,113571,0101000020110F000088F9D7A068E55FC1249CE080888F5241,35970667,24,1,2018-06-20 04:00:00+00,2018-06-20,00:00:00,21,201824051859.00000000,1800 BLOCK E WILLARD ST,100,Homicide - Criminal,-75.11154115,39.99743821
0101000020E6100000A4FA0F95D8CA52C0D0CB60AD56FE4340,113597,0101000020110F0000F7C7BBC1B4EB5FC1CD1911110E8E5241,35970691,22,2,2018-06-18 04:00:00+00,2018-06-18,00:00:00,2,201822046613.00000000,2200 BLOCK EDGLEY ST,100,Homicide - Criminal,-75.16946913,39.98702018
0101000020E61000001CCE6B08E8CF52C0280F092118F34340,114444,0101000020110F0000FF22C3354DF45FC1BAB1205399815241,35971327,12,1,2018-06-17 04:00:00+00,2018-06-17,00:00:00,12,201812044610.00000000,8100 BLOCK GROVERS AVE,100,Homicide - Criminal,-75.24853716,39.89917386
0101000020E610000020BC1CFAB7CD52C0B099611582FA4340,114496,0101000020110F0000F43212E695F05FC11F450258CF895241,35971368,18,3,2018-06-10 04:00:00+00,2018-06-10,00:00:00,18,201818036109.00000000,100 BLOCK S FARRAGUT ST,100,Homicide - Criminal,-75.21435407,39.95709483
0101000020E6100000B0A73D5520C952C0C83B4DF466014440,114582,0101000020110F00006B8BF3F2C8E85FC1CE667A9173915241,35971426,25,1,2018-06-15 04:00:00+00,2018-06-15,00:00:00,22,201825046283.00000000,3800 BLOCK PERCY ST,100,Homicide - Criminal,-75.14259845,40.01095442
0101000020E6100000A0218D5131C452C058CB366D4F024440,114724,0101000020110F0000DF4D8A9767E05FC16593705C75925241,35971551,15,2,2018-06-28 04:00:00+00,2018-06-28,00:00:00,18,201815043444.00000000,1900 BLOCK E CHELTENHAM AV,100,Homicide - Criminal,-75.06551017,40.01804891
0101000020E6100000F471417138C752C0E05C7031BFFF4340,115014,0101000020110F00006F0BC2378CE55FC1C6087CB89D8F5241,35971789,24,1,2018-06-08 04:00:00+00,2018-06-08,00:00:00,1,201824047554.00000000,900 BLOCK E WESTMORELAND ST,100,Homicide - Criminal,-75.11281997,39.99802225
0101000020E6100000B4354F998ECE52C0180821DEC2F74340,115748,0101000020110F000035CE9E7402F25FC1FA51E24FC4865241,35972364,12,4,2018-06-09 04:00:00+00,2018-06-09,00:00:00,21,201812042563.00000000,1900 BLOCK S CECIL ST,100,Homicide - Criminal,-75.22745354,39.93563439
0101000020E61000006072FDCA69CA52C078FD92BF81F84340,116650,0101000020110F00007A47E691F8EA5FC15A207BBF97875241,35973069,03,1,2018-06-15 04:00:00+00,2018-06-15,00:00:00,22,201803034210.00000000,1200 BLOCK FITZWATER ST,100,Homicide - Criminal,-75.16270709,39.94145961
0101000020E6100000809601A9A5CE52C07892841CD2F74340,116804,0101000020110F00009CB6A4A029F25FC158A45632D5865241,35973183,12,3,2018-06-07 04:00:00+00,2018-06-07,00:00:00,13,201812041873.00000000,1800 BLOCK S 58TH ST,100,Homicide - Criminal,-75.22886110,39.93609959
0101000020E61000000C8DFB4A78C752C0B0952CCE68FF4340,117027,0101000020110F000009BF9EACF8E55FC17591DAF23D8F5241,35973367,24,2,2018-06-07 04:00:00+00,2018-06-07,00:00:00,18,201824047399.00000000,3100 BLOCK CUSTER ST,100,Homicide - Criminal,-75.11671710,39.99538591
0101000020E61000008826B7F073C352C0B8D8235DFE034440,117146,0101000020110F00006844F6E925DF5FC1D1F0614E53945241,35973459,15,2,2018-06-14 04:00:00+00,2018-06-14,00:00:00,12,201815052200.00000000,4000 BLOCK WELLS ST,100,Homicide - Criminal,-75.05395143,40.03120007
0101000020E61000002482988113CF52C040821D9722FA4340,117339,0101000020110F00003E624B36E4F25FC13159718A65895241,35973604,18,2,2018-06-29 04:00:00+00,2018-06-29,00:00:00,23,201818040743.00000000,5600 BLOCK OSAGE AV,100,Homicide - Criminal,-75.23556557,39.95418061
0101000020E610000044A9E499A0C952C0784CEC2D27074440,118309,0101000020110F00005C484FD3A2E95FC1447D3A99D4975241,35974358,35,3,2018-06-18 04:00:00+00,2018-06-18,00:00:00,3,201835051069.00000000,6600 BLOCK UBER ST,100,Homicide - Criminal,-75.15042732,40.05588316
0101000020E6100000189271C48EC652C0A02D4531FA044440,118400,0101000020110F0000D738F6016CE45FC15BE8CDA56A955241,35974437,02,2,2018-06-01 04:00:00+00,2018-06-01,00:00:00,22,201802028570.00000000,600 BLOCK E GODFREY AV,100,Homicide - Criminal,-75.10246383,40.03888527
0101000020E610000088AE21248ACD52C0000E9CFE6FF14340,118666,0101000020110F00001A61B90A48F05FC17AF9BED4C37F5241,35974639,12,1,2018-06-25 04:00:00+00,2018-06-25,00:00:00,16,201812046588.00000000,4900 BLOCK FORT MIFFLIN RD,100,Homicide - Criminal,-75.21155647,39.88623030
0101000020E610000060D602B0DEC852C0C07B6C0A25024440,118754,0101000020110F000047D8937159E85FC100A7495B46925241,35974720,25,1,2018-06-11 04:00:00+00,2018-06-11,00:00:00,23,201825045138.00000000,4200 BLOCK N 7TH ST,100,Homicide - Criminal,-75.13859177,40.01675539
0101000020E6100000284B234F1ACB52C0087B1869C8FF4340,118935,0101000020110F0000CF0E846624EC5FC1706586F0A78F5241,35974865,39,3,2018-06-20 04:00:00+00,2018-06-20,00:00:00,15,201839042803.00000000,2800 BLOCK N 26TH ST,100,Homicide - Criminal,-75.17348078,39.99830354
0101000020E6100000D0AB3183B9C852C0E012D535BC004440,118955,0101000020110F0000AA5B4E4C1AE85FC11141813EB6905241,35974880,25,3,2018-06-27 04:00:00+00,2018-06-27,00:00:00,13,201825049745.00000000,400 BLOCK W VENANGO AV,100,Homicide - Criminal,-75.13632278,40.00574372
0101000020E610000090F0C2789BCA52C010CAAF1771FE4340,120583,0101000020110F00000F6A50F44CEB5FC1A811F1582B8E5241,35976150,22,1,2018-06-10 04:00:00+00,2018-06-10,00:00:00,23,201822044542.00000000,2200 BLOCK N 20TH ST,100,Homicide - Criminal,-75.16573924,39.98782631
0101000020E610000060115EE39CC752C018F73D5CC5024440,120584,0101000020110F00000DB4C3D536E65FC121CF7226F8925241,35976151,25,2,2018-06-21 04:00:00+00,2018-06-21,00:00:00,18,201825048041.00000000,4700 BLOCK ROSEHILL ST,100,Homicide - Criminal,-75.11895069,40.02164796
0101000020E6100000888F758F91C752C0387A4F946DFF4340,120586,0101000020110F00006780FA9723E65FC19AA6B93D438F5241,35976152,24,2,2018-06-25 04:00:00+00,2018-06-25,00:00:00,4,201824053630.00000000,600 BLOCK E CLEARFIELD ST,100,Homicide - Criminal,-75.11825930,39.99553160
0101000020E610000014D3F13DC8C952C028BA4EC042054440,120671,0101000020110F0000E5D4CB28E6E95FC17FEAB323BB955241,35976222,35,3,2018-06-02 04:00:00+00,2018-06-02,00:00:00,18,201835009106.00000000,5700 BLOCK N 19TH ST,100,Homicide - Criminal,-75.15284680,40.04109959
0101000020E6100000F73AA92F8BCB52C0925519DFFAF64340,287791,0101000020110F000011162B22E4EC5FC17A4359CCE6855241,152351,01,,2018-06-15 21:46:00+00,2018-06-15,17:46:00,17,201801022587.00000000,2100 BLOCK Moore St,400,Aggravated Assault No Firearm,-75.18037025,39.92953100
