the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E6100000E0B2FF712AC752C0304B7604E1024440,112843,0101000020110F0000A4563C7174E55FC1D491B4D216935241,35970063,25,2,2021-01-18 05:00:00+00,2021-01-18,00:00:00,7,202125003528.00000000,4800 BLOCK WHITAKER AV,100,Homicide - Criminal,-75.11196566,40.02249199
0101000020E6100000506C7BA4C9CB52C050B05D1955FD4340,113041,0101000020110F00007631CA384EED5FC19BEB9A90F08C5241,35970224,22,4,2021-01-13 05:00:00+00,2021-01-13,00:00:00,19,202122002559.00000000,3000 BLOCK W JEFFERSON ST,100,Homicide - Criminal,-75.18418228,39.97915952
0101000020E61000006CBC8F3144CA52C008E704EEF2064440,113137,0101000020110F0000C6F923B4B8EA5FC1DE0D9D9F9A975241,35970313,14,1,2021-01-07 05:00:00+00,2021-01-07,00:00:00,2,202114001018.00000000,1300 BLOCK E HAINES ST,100,Homicide - Criminal,-75.16041221,40.05428863
0101000020E6100000604A47E07FC152C0A0D7796AE1034440,113213,0101000020110F00009F652981D4DB5FC1834F9A3233945241,35970377,08,1,2021-01-15 05:00:00+00,2021-01-15,00:00:00,15,202108001436.00000000,7900 BLOCK STATE RD CFCF,100,Homicide - Criminal,-75.02342994,40.03031665
0101000020E61000009823307826C552C0180BB9A8CF024440,113315,0101000020110F0000A06B660108E25FC12E42679203935241,35970453,15,1,2021-01-15 05:00:00+00,2021-01-15,00:00:00,5,202115003631.00000000,1500 BLOCK DYRE ST,100,Homicide - Criminal,-75.08047299,40.02196225
0101000020E6100000DC54F50978C952C088DAAC501DFF4340,113442,0101000020110F0000E7C026ED5DE95FC11968D042EA8E5241,35970555,22,1,2021-01-16 05:00:00+00,2021-01-16,00:00:00,1,202122003081.00000000,1000 BLOCK W LEHIGH AVE,100,Homicide - Criminal,-75.14795159,39.99308213
0101000020E610000094785775AAC952C0982ECF8043074440,113460,0101000020110F0000BC0FA491B3E95FC18A08CD06F4975241,35970569,35,3,2021-01-14 05:00:00+00,2021-01-14,00:00:00,21,202135003669.00000000,6700 BLOCK N 20TH ST,100,Homicide - Criminal,-75.15102895,40.05674753
0101000020E610000034C0E313C6CE52C068FD9C0B2EFB4340,113498,0101000020110F00004ACE21B160F25FC1382EF0E18D8A5241,35970601,19,2,2021-01-22 05:00:00+00,2021-01-22,00:00:00,23,202119004099.00000000,5500 BLOCK ARCH ST,100,Homicide - Criminal,-75.23083970,39.96234269
0101000020E6100000285A62601BCB52C0C8F0B72ED6FE4340,113721,0101000020110F00004EF8A63626EC5FC1BB201D689B8E5241,35970767,22,2,2021-01-20 05:00:00+00,2021-01-20,00:00:00,23,202122004081.00000000,2500 BLOCK W GORDON ST,100,Homicide - Criminal,-75.17354593,39.99091133
0101000020E61000000872063512CD52C05091D5DD97FC4340,113851,0101000020110F0000C88768527CEF5FC15803BFD61E8C5241,35970874,16,1,2021-01-16 05:00:00+00,2021-01-16,00:00:00,16,202116001813.00000000,4000 BLOCK CAMBRIDGE ST,100,Homicide - Criminal,-75.20423628,39.97338460
