the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112669,,35969927,22,3,2017-04-03 04:00:00+00,2017-04-03,00:00:00,16,201722025418.00000000,1100 BLOCK STILES ST,100,Homicide - Criminal,,
,112672,,35969928,22,3,2017-04-03 04:00:00+00,2017-04-03,00:00:00,16,201722025420.00000000,1100 BLOCK STILES ST,100,Homicide - Criminal,,
0101000020E6100000F06058EC39C652C0A037D8B274034440,112813,0101000020110F0000466230E4DBE35FC1BF0E319DBA935241,35970039,02,1,2017-04-02 04:00:00+00,2017-04-02,00:00:00,6,201702017515.00000000,4800 BLOCK SUMMERDALE AV,100,Homicide - Criminal,-75.09728535,40.02699886
0101000020E610000090FB2CB54FC152C0F8391E0317044440,113243,0101000020110F0000E6F48AAF82DB5FC1B36D62A56E945241,35970401,08,1,2017-04-19 04:00:00+00,2017-04-19,00:00:00,18,201708012073.00000000,8100 BLOCK STATE RD,100,Homicide - Criminal,-75.02048997,40.03195228
0101000020E6100000A4786E3747CB52C098A645402FFF4340,113311,0101000020110F00005DA320AE70EC5FC14882F124FE8E5241,35970449,22,2,2017-04-14 04:00:00+00,2017-04-14,00:00:00,2,201722028701.00000000,2500 BLOCK N 27TH ST,100,Homicide - Criminal,-75.17622171,39.99362949
0101000020E610000080FDEB9D30C852C078DCF1728D004440,113787,0101000020110F0000A57C62C431E75FC16D149C6582905241,35970822,25,3,2017-04-27 04:00:00+00,2017-04-27,00:00:00,4,201725033792.00000000,100 BLOCK E VENANGO ST,100,Homicide - Criminal,-75.12796734,40.00431668
0101000020E61000005CC035F1DAC952C0B84362A660FC4340,113900,0101000020110F0000C5B872EC05EA5FC1021050A5E18B5241,35970915,22,3,2017-04-03 04:00:00+00,2017-04-03,00:00:00,16,201722025294.00000000,1100 BLOCK STILES,100,Homicide - Criminal,-75.15398817,39.97169952
0101000020E61000009CDD576E54CA52C0D82F544253FE4340,115016,0101000020110F00003C46DA48D4EA5FC1D18D19470A8E5241,35971791,22,1,2017-04-15 04:00:00+00,2017-04-15,00:00:00,16,201722023611.00000000,1700 BLOCK SUSQUEHANNA AV,100,Homicide - Criminal,-75.16140326,39.98691587
0101000020E610000010847EE8BACD52C0B83C1816BBFB4340,115238,0101000020110F0000509CABE09AF05FC1BC08C72B2A8B5241,35971976,16,2,2017-04-24 04:00:00+00,2017-04-24,00:00:00,19,201716015122.00000000,800 BLOCK N MARKOE ST,100,Homicide - Criminal,-75.21453297,39.96664692
0101000020E610000048F9F2FD92C452C080021F8B06024440,115603,0101000020110F0000FFAE06800DE15FC1CF48668924925241,35972262,15,1,2017-04-05 04:00:00+00,2017-04-05,00:00:00,21,201715030953.00000000,2000 BLOCK BRIDGE ST,100,Homicide - Criminal,-75.07147168,40.01582469
0101000020E61000004C1F44DC63CB52C0A0651557D1FD4340,115936,0101000020110F00003D56AF55A1EC5FC1537347457A8D5241,35972485,22,2,2017-04-02 04:00:00+00,2017-04-02,00:00:00,17,201722025035.00000000,1800 BLOCK N TANEY ST,100,Homicide - Criminal,-75.17797000,39.98295106
0101000020E61000005C18D2A977C752C0703D5B8B3FFF4340,116196,0101000020110F00004DCEDE9AF7E55FC1F33AF034108F5241,35972704,24,2,2017-04-23 04:00:00+00,2017-04-23,00:00:00,3,201724037213.00000000,3000 BLOCK RUTH ST,100,Homicide - Criminal,-75.11667867,39.99412672
0101000020E61000009C1A0CCE70CA52C0D8AF46732D014440,116580,0101000020110F0000FF22FC7A04EB5FC17FE91ECE33915241,35973014,39,2,2017-04-06 04:00:00+00,2017-04-06,00:00:00,14,201739025042.00000000,2100 BLOCK W VENANGO ST,100,Homicide - Criminal,-75.16313506,40.00919953
0101000020E6100000400E19A84FC752C0D083D8BF49FD4340,116976,0101000020110F0000300646A6B3E55FC1C4AE4BFCE38C5241,35973325,24,3,2017-04-24 04:00:00+00,2017-04-24,00:00:00,21,201624061590.00000000,2700 BLOCK E THOMPSON ST,100,Homicide - Criminal,-75.11423685,39.97881315
0101000020E6100000E814FC4D80C852C058C4959229004440,117076,0101000020110F00000DBEF11FB9E75FC14FBF3FA913905241,35973409,25,3,2017-04-01 04:00:00+00,2017-04-01,00:00:00,1,201725025839.00000000,3300 BLOCK N 2ND ST,100,Homicide - Criminal,-75.13283109,40.00126870
0101000020E6100000B8A8B5E734CD52C050474B7BC9FB4340,117156,0101000020110F000036AB8A42B7EF5FC11289831F3A8B5241,35973466,16,2,2017-04-11 04:00:00+00,2017-04-11,00:00:00,2,201716013011.00000000,4100 BLOCK BROWN ST,100,Homicide - Criminal,-75.20635407,39.96708623
0101000020E610000054DF8BF2F6CE52C0C86B89C2D2F74340,117398,0101000020110F000066CEBDB3B3F25FC193953AEAD5865241,35973651,12,4,2017-04-15 04:00:00+00,2017-04-15,00:00:00,15,201712025465.00000000,5900 BLOCK WARRINGTON AV,100,Homicide - Criminal,-75.23382248,39.93611938
0101000020E61000002C8BF669D6C852C048CCD5C4BFFF4340,117577,0101000020110F0000EF1CDC634BE85FC1483DE55B9E8F5241,35973802,25,3,2017-04-19 04:00:00+00,2017-04-19,00:00:00,18,201725031491.00000000,400 BLOCK W CLEARFIELD ST,100,Homicide - Criminal,-75.13808679,39.99803982
0101000020E6100000385ED9E9ADCA52C0B0361EBDB8054440,117947,0101000020110F0000E0768E476CEB5FC1C8B851083E965241,35974074,14,2,2017-04-23 04:00:00+00,2017-04-23,00:00:00,14,201714032085.00000000,5700 BLOCK MCMAHON ST,100,Homicide - Criminal,-75.16686484,40.04470028
0101000020E610000094D30006EBC852C088FC1A53B4014440,118140,0101000020110F0000C4B5BE656EE85FC1784DD85CC9915241,35974233,25,1,2017-04-28 04:00:00+00,2017-04-28,00:00:00,17,201725033971.00000000,4000 BLOCK N 7TH ST,100,Homicide - Criminal,-75.13934469,40.01331557
