the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112632,,35969892,03,3,2013-01-18 05:00:00+00,2013-01-18,00:00:00,18,201303003588.00000000,600 BLOCK FITZGERALD STRE,100,Homicide - Criminal,,
0101000020E6100000D88D063C65CF52C0D07A84491AFD4340,112956,0101000020110F000018A125096FF35FC13075C161AF8C5241,35970156,19,1,2013-01-03 05:00:00+00,2013-01-03,00:00:00,23,201319000552.00000000,6000 BLOCK HADDINGTON LANE,100,Homicide - Criminal,-75.24055386,39.97736472
0101000020E610000034A28548E9C452C0E81869ACB4024440,113415,0101000020110F0000734C1613A0E15FC1468CDBA4E5925241,35970533,15,1,2013-01-01 05:00:00+00,2013-01-01,00:00:00,3,201315000071.00000000,1600 BLOCK PRATT STREET,100,Homicide - Criminal,-75.07673848,40.02113872
0101000020E61000005040BEAA91CF52C0403381C223FB4340,114123,0101000020110F000091D83F82BAF35FC1C968457C828A5241,35971103,18,1,2013-01-06 05:00:00+00,2013-01-06,00:00:00,6,201318001121.00000000,6100 BLOCK MARKET STREET,100,Homicide - Criminal,-75.24326581,39.96202880
0101000020E61000005C4265F903C552C0E0D10E0B77054440,114267,0101000020110F00004D0F6969CDE15FC1A3AE7A26F5955241,35971225,02,1,2013-01-24 05:00:00+00,2013-01-24,00:00:00,20,201302005462.00000000,1300 BLOCK GREEBY STREET,100,Homicide - Criminal,-75.07836757,40.04269541
0101000020E610000018CECA304DCA52C0D0AAB17FFCFB4340,114959,0101000020110F0000C0E268FCC7EA5FC13DBA8BA8728B5241,35971746,09,3,2013-01-21 05:00:00+00,2013-01-21,00:00:00,20,201309002680.00000000,800 BLOCK N CARLISLE STREET,100,Homicide - Criminal,-75.16096134,39.96864315
0101000020E610000014D102F629CF52C088A541714AF94340,115746,0101000020110F0000A2668E5A0AF35FC1F7A3D11276885241,35972362,18,2,2013-01-01 05:00:00+00,2013-01-01,00:00:00,1,201318000028.00000000,5600 BLOCK CARPENTER STREE,100,Homicide - Criminal,-75.23693610,39.94758430
0101000020E610000060787559EFC852C000BA005260FF4340,117580,0101000020110F0000A5ABDEBE75E85FC10DA4C58A348F5241,35973803,25,3,2013-01-27 05:00:00+00,2013-01-27,00:00:00,16,201325007300.00000000,500 BLOCK W CAMBRIA STREET,100,Homicide - Criminal,-75.13960873,39.99512696
0101000020E6100000E4E02C34F6CA52C0985217C3F1F84340,117687,0101000020110F000053F16912E7EB5FC1B5771CD513885241,35973886,17,1,2013-01-21 05:00:00+00,2013-01-21,00:00:00,12,201317003258.00000000,1700 BLOCK NAUDAIN STREET,100,Homicide - Criminal,-75.17127709,39.94487799
0101000020E6100000D801502520CA52C0A8DA009CB9054440,117972,0101000020110F0000C7F407797BEA5FC19C2097FF3E965241,35974089,35,3,2013-01-14 05:00:00+00,2013-01-14,00:00:00,16,201335002517.00000000,5900 BLOCK WISTER STREET,100,Homicide - Criminal,-75.15821202,40.04472685
0101000020E610000068987B2A42CA52C01848E215A3004440,118116,0101000020110F00000AE46E42B5EA5FC1314EF4629A905241,35974215,39,2,2013-01-03 05:00:00+00,2013-01-03,00:00:00,23,201339000420.00000000,3300 BLOCK N 19TH STREET,100,Homicide - Criminal,-75.16028845,40.00497697
0101000020E610000034EA1138ACC652C08074088E1E004440,119136,0101000020110F0000489EC6089EE45FC122DF197207905241,35975021,24,1,2013-01-21 05:00:00+00,2013-01-21,00:00:00,17,201324006403.00000000,3500 BLOCK RUTH STREET,100,Homicide - Criminal,-75.10426141,40.00093246
0101000020E61000003C675B9808CA52C090F92BF711014440,120060,0101000020110F000045563E7853EA5FC1B2374F5415915241,35975741,39,2,2013-01-01 05:00:00+00,2013-01-01,00:00:00,4,201339000071.00000000,1700 BLOCK W VENANGO STREET,100,Homicide - Criminal,-75.15677461,40.00836076
0101000020E6100000BCED1EAD85CA52C0F87085C106064440,120061,0101000020110F000013A4BBEE27EB5FC1E347479694965241,35975742,14,1,2013-01-10 05:00:00+00,2013-01-10,00:00:00,14,201314002424.00000000,800 BLOCK E STAFFORD STREET,100,Homicide - Criminal,-75.16440895,40.04708118
0101000020E61000005CEA10CDF6CA52C0386A242DC8FF4340,120062,0101000020110F0000EE3B1D16E8EB5FC1E1AE0EAEA78F5241,35975743,39,3,2013-01-10 05:00:00+00,2013-01-10,00:00:00,14,201339002132.00000000,2800 BLOCK N TAYLOR STREET,100,Homicide - Criminal,-75.17131354,39.99829640
0101000020E61000001016F6633CC852C0B8B967E6D4024440,120063,0101000020110F000008B408C445E75FC10F4C626209935241,35975744,25,2,2013-01-19 05:00:00+00,2013-01-19,00:00:00,21,201325004977.00000000,200 BLOCK W WYOMING AVENUE,100,Homicide - Criminal,-75.12868594,40.02212219
