the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112647,,35969907,35,3,2014-01-13 05:00:00+00,2014-01-13,00:00:00,7,201435002804.00000000,2100 BLOCK E CHELTEN AV,100,Homicide - Criminal,,
0101000020E610000038C1E2964DCE52C0C0B8E2BC61F64340,113260,0101000020110F0000A7FFC90794F15FC1EE23C9333D855241,35970412,12,3,2014-01-17 05:00:00+00,2014-01-17,00:00:00,18,201412003960.00000000,6100 BLOCK BUIST ST,100,Homicide - Criminal,-75.22348568,39.92485772
0101000020E6100000342282EB96CF52C04047BDAAAAFC4340,113580,0101000020110F000008E6776EC3F35FC110DEACAC338C5241,35970676,19,2,2014-01-05 05:00:00+00,2014-01-05,00:00:00,20,201419001242.00000000,6200 BLOCK MEDIA ST,100,Homicide - Criminal,-75.24358642,39.97395834
0101000020E6100000342282EB96CF52C04047BDAAAAFC4340,113581,0101000020110F000008E6776EC3F35FC110DEACAC338C5241,35970677,19,2,2014-01-05 05:00:00+00,2014-01-05,00:00:00,20,201419001284.00000000,6200 BLOCK MEDIA ST,100,Homicide - Criminal,-75.24358642,39.97395834
0101000020E6100000A8557EC3EBC752C0385B5FE257044440,114286,0101000020110F000011591FD0BCE65FC108C7739AB6945241,35971242,35,2,2014-01-21 05:00:00+00,2014-01-21,00:00:00,21,201435004995.00000000,5400 BLOCK MASHER ST APT 2,100,Homicide - Criminal,-75.12376487,40.03393202
0101000020E610000008B79B31A3C752C0C0F7A00248054440,114953,0101000020110F0000EC04B78B41E65FC186453FF9C0955241,35971741,35,1,2014-01-29 05:00:00+00,2014-01-29,00:00:00,6,201435006710.00000000,100 BLOCK E CHAMPLOST ST,100,Homicide - Criminal,-75.11933556,40.04126008
0101000020E6100000500300D9C1CB52C070895EDE8D004440,116206,0101000020110F0000704143FB40ED5FC17989B7DC82905241,35972714,39,1,2014-01-10 05:00:00+00,2014-01-10,00:00:00,20,201439002065.00000000,3100 BLOCK N 33RD ST,100,Homicide - Criminal,-75.18370652,40.00432949
0101000020E61000003C7A881B17CC52C0B0F1C99252F74340,116774,0101000020110F0000F953D3CDD1ED5FC1997CFEEE47865241,35973157,17,2,2014-01-09 05:00:00+00,2014-01-09,00:00:00,17,201417001010.00000000,1600 BLOCK S BAILEY ST,100,Homicide - Criminal,-75.18891037,39.93220744
0101000020E610000044092C469ECB52C0E8F880C45FFE4340,116990,0101000020110F0000F01D668E04ED5FC16F43A024188E5241,35973338,22,2,2014-01-26 05:00:00+00,2014-01-26,00:00:00,2,201422006044.00000000,2900 BLOCK RIDGE AV,100,Homicide - Criminal,-75.18153528,39.98729760
0101000020E6100000DCAABD18C2C852C0B8ABA78E89034440,117238,0101000020110F00002A810FE128E85FC1DDBAB7BFD1935241,35973523,35,2,2014-01-04 05:00:00+00,2014-01-04,00:00:00,16,201435000791.00000000,4900 BLOCK N FRANKLIN ST,100,Homicide - Criminal,-75.13684672,40.02763541
0101000020E6100000A8A3731647CB52C0C0B1F02D60064440,117411,0101000020110F000071A31B7670EC5FC11235BDCCF7965241,35973664,14,2,2014-01-07 05:00:00+00,2014-01-07,00:00:00,20,201414001407.00000000,6300 BLOCK MUSGRAVE,100,Homicide - Criminal,-75.17621385,40.04981016
0101000020E61000009076189DB0C952C0C83B1FBC3BFB4340,117430,0101000020110F0000C4A63706BEE95FC138AF320D9D8A5241,35973679,06,1,2014-01-13 05:00:00+00,2014-01-13,00:00:00,21,201406001875.00000000,600 BLOCK PERTH PL,100,Homicide - Criminal,-75.15140464,39.96276046
0101000020E610000034E9762987CA52C03877E19219064440,117544,0101000020110F0000F5F4C8742AEB5FC1CB5DE976A9965241,35973771,14,1,2014-01-12 05:00:00+00,2014-01-12,00:00:00,23,201414002780.00000000,800 BLOCK E PRICE ST,100,Homicide - Criminal,-75.16449963,40.04765545
0101000020E610000070B7116DECC652C0D050BD51C5054440,117952,0101000020110F0000374EAC180BE55FC10A2E51FD4B965241,35974077,02,2,2014-01-24 05:00:00+00,2014-01-24,00:00:00,18,201402004571.00000000,5700 BLOCK WEYMOUTH ST,100,Homicide - Criminal,-75.10818030,40.04508421
0101000020E61000007886FE768ACD52C0D87EB1B20EFD4340,118420,0101000020110F00005487799748F05FC195449689A28C5241,35974452,16,2,2014-01-17 05:00:00+00,2014-01-17,00:00:00,23,201416002505.00000000,4200 BLOCK PARKSIDE AV,100,Homicide - Criminal,-75.21157622,39.97701105
0101000020E61000009C85C8DF79C852C0E81079E432054440,119180,0101000020110F0000E09FB433AEE75FC1D818F08BA9955241,35975055,35,1,2014-01-05 05:00:00+00,2014-01-05,00:00:00,3,201435000919.00000000,5800 BLOCK N MARSHALL ST,100,Homicide - Criminal,-75.13243861,40.04061562
0101000020E61000004026FDE39BCE52C0A8B3973084F64340,119193,0101000020110F00001AEE690819F25FC189BE605B63855241,35975066,12,2,2014-01-17 05:00:00+00,2014-01-17,00:00:00,18,201412003957.00000000,6200 BLOCK GRAYS AVE,100,Homicide - Criminal,-75.22826481,39.92590911
0101000020E6100000D0EA2A2B2DC652C0F8D44A8B74014440,119668,0101000020110F00004FD0F439C6E35FC18AB834A382915241,35975427,24,1,2014-01-03 05:00:00+00,2014-01-03,00:00:00,23,201424000585.00000000,4200 BLOCK ORMOND ST,100,Homicide - Criminal,-75.09650687,40.01136914
