the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E6100000143D319726C852C058F3F4C861FF4340,112908,0101000020110F0000DA4F89BC20E75FC1A993722A368F5241,35970118,24,2,2022-05-25 04:00:00+00,2022-05-25,00:00:00,14,202224029943.00000000,3000 BLOCK ELLA ST,100,Homicide - Criminal,-75.12735538,39.99517166
0101000020E6100000143D319726C852C058F3F4C861FF4340,112909,0101000020110F0000DA4F89BC20E75FC1A993722A368F5241,35970119,24,2,2022-05-25 04:00:00+00,2022-05-25,00:00:00,14,202224029943.00000000,3000 BLOCK ELLA ST,100,Homicide - Criminal,-75.12735538,39.99517166
0101000020E6100000F836A36A24CC52C0F802BC6A7DF64340,112977,0101000020110F0000939F2269E8ED5FC1C5FB29DB5B855241,35970174,01,1,2022-05-16 04:00:00+00,2022-05-16,00:00:00,19,202201008158.00000000,2600 BLOCK JACKSON ST,100,Homicide - Criminal,-75.18972269,39.92570242
0101000020E61000003C7581D2FDC552C0105000832CFE4340,112987,0101000020110F0000EAD3CACD75E35FC13DD7E953DF8D5241,35970183,24,3,2022-05-30 04:00:00+00,2022-05-30,00:00:00,1,202224030969.00000000,2900 BLOCK E TIOGA ST,100,Homicide - Criminal,-75.09361708,39.98573339
0101000020E61000003C7581D2FDC552C0105000832CFE4340,112988,0101000020110F0000EAD3CACD75E35FC13DD7E953DF8D5241,35970184,24,3,2022-05-30 04:00:00+00,2022-05-30,00:00:00,1,202224030969.00000000,2900 BLOCK E TIOGA ST,100,Homicide - Criminal,-75.09361708,39.98573339
0101000020E6100000942A3C5BCCCE52C0C8C4C944A4FC4340,113171,0101000020110F0000C2B25E5B6BF25FC12AD066952C8C5241,35970344,19,2,2022-05-20 04:00:00+00,2022-05-20,00:00:00,19,202219024119.00000000,1400 BLOCK N 55TH ST,100,Homicide - Criminal,-75.23122292,39.97376308
0101000020E6100000201BA1CF82CA52C0186996FC36FD4340,113192,0101000020110F00005DE8D21023EB5FC1E5F5AD30CF8C5241,35970363,22,3,2022-05-30 04:00:00+00,2022-05-30,00:00:00,19,202222030442.00000000,1700 BLOCK OXFORD ST,100,Homicide - Criminal,-75.16423407,39.97824056
0101000020E6100000386FB7B2F1C952C010A35A90A2064440,113468,0101000020110F00003E42A8932CEA5FC11608327441975241,35970576,35,3,2022-05-28 04:00:00+00,2022-05-28,00:00:00,10,202235029446.00000000,6300 BLOCK N 21ST ST,100,Homicide - Criminal,-75.15537708,40.05183606
0101000020E6100000CC52A2BA33CA52C0C861CFC291064440,113510,0101000020110F0000A986A9BC9CEA5FC1E4578ACF2E975241,35970609,14,1,2022-05-30 04:00:00+00,2022-05-30,00:00:00,5,202214026696.00000000,5700 BLOCK ANDERSON ST,100,Homicide - Criminal,-75.15940729,40.05132327
0101000020E61000003023025CF0C952C00078E938D4FE4340,113781,0101000020110F0000E36C884D2AEA5FC1E901D83B998E5241,35970817,22,1,2022-05-16 04:00:00+00,2022-05-16,00:00:00,19,202222027553.00000000,1400 BLOCK W CUMBERLAND ST,100,Homicide - Criminal,-75.15529537,39.99085151
0101000020E6100000FC9B810B3EC752C0A82298B4B3034440,114449,0101000020110F00007F1EFABB95E55FC1D4B74B7F00945241,35971331,35,2,2022-05-11 04:00:00+00,2022-05-11,00:00:00,6,202235025944.00000000,5200 BLOCK BINGHAM ST,100,Homicide - Criminal,-75.11316192,40.02892168
0101000020E6100000C432A71258C552C0E8DC8D75D9074440,114482,0101000020110F0000A95505435CE25FC1933E986C9A985241,35971357,02,3,2022-05-08 04:00:00+00,2022-05-08,00:00:00,2,202202019541.00000000,7300 BLOCK OXFORD AV,100,Homicide - Criminal,-75.08350054,40.06132383
0101000020E6100000803C22A97CCB52C0B8E338501D094440,114489,0101000020110F0000441EE075CBEC5FC1B9D624D3019A5241,35971363,14,4,2022-05-09 04:00:00+00,2022-05-09,00:00:00,14,202214022734.00000000,1000 BLOCK E MOUNT AIRY AV,100,Homicide - Criminal,-75.17948368,40.07120707
0101000020E61000001C8DB0995DCB52C0C094980C2CF54340,114552,0101000020110F0000EE2B8CB396EC5FC106E3B141E6835241,35971399,01,2,2022-05-03 04:00:00+00,2022-05-03,00:00:00,19,202201003396.00000000,1700 BLOCK BARBARA ST,100,Homicide - Criminal,-75.17758791,39.91540678
0101000020E610000068A5487264C752C0C83D569069FF4340,114630,0101000020110F000082B68AF6D6E55FC166A91ACA3E8F5241,35971467,24,2,2022-05-28 04:00:00+00,2022-05-28,00:00:00,17,202224030668.00000000,3100 BLOCK KENSINGTON AV,100,Homicide - Criminal,-75.11550576,39.99540905
0101000020E6100000CC60477453CB52C0587A318A61054440,114645,0101000020110F0000B078957785EC5FC1981F8A4BDD955241,35971482,14,2,2022-05-01 04:00:00+00,2022-05-01,00:00:00,19,202214021091.00000000,6100 BLOCK BAYTON ST,100,Homicide - Criminal,-75.17696864,40.04203918
0101000020E6100000B84D671067C952C0B859AD9A87004440,114716,0101000020110F0000BE0DCA1741E95FC173EA9EEA7B905241,35971544,25,4,2022-05-22 04:00:00+00,2022-05-22,00:00:00,6,202225027913.00000000,3400 BLOCK N 11TH ST,100,Homicide - Criminal,-75.14691553,40.00413831
0101000020E61000008CFBDA2369C952C09047CC0058054440,114780,0101000020110F00006C85839E44E95FC11CE324B7D2955241,35971605,35,3,2022-05-22 04:00:00+00,2022-05-22,00:00:00,17,202235028206.00000000,5800 BLOCK N 16TH ST,100,Homicide - Criminal,-75.14704224,40.04174814
0101000020E6100000E025426755C552C0B8EF9D7A1F024440,114822,0101000020110F000089C434BA57E25FC1E81B5A3040925241,35971638,15,1,2022-05-17 04:00:00+00,2022-05-17,00:00:00,11,202215034645.00000000,1600 BLOCK MARGARET ST,100,Homicide - Criminal,-75.08333761,40.01658566
0101000020E61000007CADD47EAEC952C080AB38EC36FC4340,115086,0101000020110F0000D046206DBAE95FC16AB23267B38B5241,35971858,26,2,2022-05-08 04:00:00+00,2022-05-08,00:00:00,18,202226016376.00000000,900 BLOCK W GIRARD AV,100,Homicide - Criminal,-75.15127536,39.97042611
0101000020E610000060F630B63BC552C0388C11426D024440,115225,0101000020110F0000975065162CE25FC10AAD957196925241,35971963,15,1,2022-05-25 04:00:00+00,2022-05-25,00:00:00,9,202215011934.00000000,4800 BLOCK FRANKFORD AV,100,Homicide - Criminal,-75.08176951,40.01895929
0101000020E610000000756830A4CA52C06896E10532FC4340,115248,0101000020110F0000DF87FDC25BEB5FC1C9D222F9AD8B5241,35971986,09,3,2022-05-13 04:00:00+00,2022-05-13,00:00:00,8,202209015961.00000000,1700 BLOCK EDWIN WALK,100,Homicide - Criminal,-75.16627131,39.97027658
0101000020E61000008076A56A9DCA52C0C8BAAE882F034440,115379,0101000020110F0000BB8A054250EB5FC1C9E835E76D935241,35972088,39,1,2022-05-23 04:00:00+00,2022-05-23,00:00:00,21,202239026759.00000000,100 BLOCK W LOGAN ST,100,Homicide - Criminal,-75.16585795,40.02488812
