the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112681,,35969934,35,3,2018-08-04 04:00:00+00,2018-08-04,00:00:00,13,201835065909.00000000,6100 BLOCK CRECENTVILLE RD,100,Homicide - Criminal,,
0101000020E610000064061C02BAC952C078D52260FCFF4340,113018,0101000020110F0000F52260FBCDE95FC110A72E8DE18F5241,35970206,25,4,2018-08-22 04:00:00+00,2018-08-22,00:00:00,0,201825065197.00000000,3100 BLOCK N PARK AV,100,Homicide - Criminal,-75.15197804,39.99988939
0101000020E61000004C10D8495BC752C03879F4A0CF024440,113478,0101000020110F000089644668C7E55FC11BDBC98903935241,35970585,25,2,2018-08-11 04:00:00+00,2018-08-11,00:00:00,23,201825062474.00000000,4700 BLOCK BINGHAM ST,100,Homicide - Criminal,-75.11494681,40.02196133
0101000020E61000003CF636DA0ACA52C0400E0CEBC9064440,114411,0101000020110F0000B4F9CA4D57EA5FC1E1626C1E6D975241,35971304,35,3,2018-08-14 04:00:00+00,2018-08-14,00:00:00,23,201835068988.00000000,6400 BLOCK N BEECHWOOD ST,100,Homicide - Criminal,-75.15691238,40.05303705
0101000020E6100000E41CD7E793CA52C0788E3C3BD9FB4340,114487,0101000020110F00008630421A40EB5FC1A99E85934B8B5241,35971361,09,3,2018-08-11 04:00:00+00,2018-08-11,00:00:00,0,201809032288.00000000,700 BLOCK N 17TH ST,100,Homicide - Criminal,-75.16527744,39.96756688
0101000020E6100000A811766196C952C0685527E1EEFE4340,114752,0101000020110F00005462097791E95FC1DB7CCBC8B68E5241,35971578,22,1,2018-08-08 04:00:00+00,2018-08-08,00:00:00,22,201822062225.00000000,1100 BLOCK HUNTINGDON ST,100,Homicide - Criminal,-75.14980351,39.99166502
0101000020E6100000A811766196C952C0685527E1EEFE4340,114753,0101000020110F00005462097791E95FC1DB7CCBC8B68E5241,35971579,22,1,2018-08-08 04:00:00+00,2018-08-08,00:00:00,22,201822062231.00000000,1100 BLOCK HUNTINGDON ST,100,Homicide - Criminal,-75.14980351,39.99166502
0101000020E610000078EABC8613C652C050E5BFD07B014440,114849,0101000020110F000090A59CAB9AE35FC1E39751B38A915241,35971664,24,1,2018-08-17 04:00:00+00,2018-08-17,00:00:00,18,201824072084.00000000,4300 BLOCK POTTER ST,100,Homicide - Criminal,-75.09494179,40.01159105
0101000020E610000050279BD036C852C010BE5114F0FF4340,114859,0101000020110F00005F0D874B3CE75FC14D6144EBD38F5241,35971674,25,2,2018-08-08 04:00:00+00,2018-08-08,00:00:00,11,201825061658.00000000,100 BLOCK E WILLARD ST,100,Homicide - Criminal,-75.12834563,39.99951414
0101000020E610000004975B486ACE52C000F90624B6034440,114942,0101000020110F0000B4FBCFC4C4F15FC1F54DC73203945241,35971735,05,3,2018-08-06 04:00:00+00,2018-08-06,00:00:00,18,201805014794.00000000,4500 BLOCK WILDE ST,100,Homicide - Criminal,-75.22523698,40.02899599
