the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E61000002024E4197AC952C080F9446E2BFB4340,112851,0101000020110F0000F200E66D61E95FC147ED41FC8A8A5241,35970069,06,1,2021-04-22 04:00:00+00,2021-04-22,00:00:00,17,202106015757.00000000,600 BLOCK GREEN ST,100,Homicide - Criminal,-75.14807746,39.96226290
0101000020E61000009C12AD6835CA52C0F8856429DB024440,113180,0101000020110F0000EEBD21979FEA5FC14DD12A5410935241,35970352,39,2,2021-04-07 04:00:00+00,2021-04-07,00:00:00,19,202139018239.00000000,2100 BLOCK WINDRIM AV,100,Homicide - Criminal,-75.15950982,40.02231328
0101000020E610000090FB2CB54FC152C0F8391E0317044440,113244,0101000020110F0000E6F48AAF82DB5FC1B36D62A56E945241,35970402,08,1,2021-04-26 04:00:00+00,2021-04-26,00:00:00,20,202108011194.00000000,8100 BLOCK STATE RD,100,Homicide - Criminal,-75.02048997,40.03195228
0101000020E610000090FB2CB54FC152C0F8391E0317044440,113247,0101000020110F0000E6F48AAF82DB5FC1B36D62A56E945241,35970404,08,1,2021-04-19 04:00:00+00,2021-04-19,00:00:00,8,202108009249.00000000,8100 BLOCK STATE RD CFCF,100,Homicide - Criminal,-75.02048997,40.03195228
0101000020E61000006C4D8FADB4C752C0A8EC41C923054440,113470,0101000020110F00003BA8913E5FE65FC1375CE2C998955241,35970578,35,1,2021-04-09 04:00:00+00,2021-04-09,00:00:00,22,202135026376.00000000,5900 BLOCK N FRONT ST,100,Homicide - Criminal,-75.12040271,40.04015461
0101000020E61000006C4D8FADB4C752C0A8EC41C923054440,113471,0101000020110F00003BA8913E5FE65FC1375CE2C998955241,35970579,35,1,2021-04-09 04:00:00+00,2021-04-09,00:00:00,22,202135026444.00000000,5900 BLOCK N FRONT ST,100,Homicide - Criminal,-75.12040271,40.04015461
0101000020E61000009096D19596CA52C0689504DB9AFE4340,113568,0101000020110F0000D54076A744EB5FC18B213CA4598E5241,35970664,22,1,2021-04-09 04:00:00+00,2021-04-09,00:00:00,23,202122020636.00000000,2000 BLOCK W DAUPHIN ST,100,Homicide - Criminal,-75.16544099,39.98910082
0101000020E610000020249D444ECA52C0F0C312C021FA4340,113570,0101000020110F00009FA5EBD0C9EA5FC16B74309C64895241,35970666,06,2,2021-04-20 04:00:00+00,2021-04-20,00:00:00,2,202106015407.00000000,100 BLOCK N 13TH ST,100,Homicide - Criminal,-75.16102710,39.95415498
0101000020E610000024597007F6C852C0088FD4879D034440,113878,0101000020110F0000A361711781E85FC16EB9EDE6E7935241,35970897,35,2,2021-04-29 04:00:00+00,2021-04-29,00:00:00,22,202135029747.00000000,1000 BLOCK W RUSCOMB ST,100,Homicide - Criminal,-75.14001642,40.02824495
0101000020E6100000981E129317C952C0388862A13F044440,114522,0101000020110F0000FF5D6612BAE85FC1919D44B39B945241,35971378,35,2,2021-04-20 04:00:00+00,2021-04-20,00:00:00,13,202135028776.00000000,1200 BLOCK WAGNER AV,100,Homicide - Criminal,-75.14206387,40.03319185
0101000020E61000003CDB07ACFEC752C08841D6A92B034440,114577,0101000020110F0000BA1043EEDCE65FC1DE02479C69935241,35971421,25,2,2021-04-18 04:00:00+00,2021-04-18,00:00:00,6,202125023185.00000000,4800 BLOCK N HOWARD ST,100,Homicide - Criminal,-75.12491894,40.02477000
0101000020E6100000200DC26A19CA52C028E5F59A7D064440,114721,0101000020110F00004451190B70EA5FC1DBD39F7218975241,35971548,35,3,2021-04-02 04:00:00+00,2021-04-02,00:00:00,22,202135024412.00000000,6300 BLOCK WISTER AV,100,Homicide - Criminal,-75.15780133,40.05070817
0101000020E6100000BCD0939AECC952C090A1313A30FC4340,115245,0101000020110F0000961972EC23EA5FC185E1B5FBAB8B5241,35971983,22,3,2021-04-24 04:00:00+00,2021-04-24,00:00:00,11,202122023708.00000000,900 BLOCK N MARVINE ST,100,Homicide - Criminal,-75.15506615,39.97022178
0101000020E6100000B0993E9951C552C028A3FED836024440,115491,0101000020110F0000DADDBE4351E25FC1FDCA8E1A5A925241,35972163,15,,2021-04-29 04:00:00+00,2021-04-29,00:00:00,8,202115018038.00000000,4700 BLOCK FRANKFORD AV,100,Homicide - Criminal,-75.08310538,40.01729882
0101000020E61000002049083D18CB52C060D7201ABDFF4340,115513,0101000020110F0000830C14E220EC5FC1762403679B8F5241,35972182,39,3,2021-04-06 04:00:00+00,2021-04-06,00:00:00,23,202139018028.00000000,2500 BLOCK W SOMERSET ST,100,Homicide - Criminal,-75.17335439,39.99795844
0101000020E61000000496050EA6C952C0B0F99F0650064440,115537,0101000020110F0000964EC616ACE95FC1636DA7E0E5965241,35972205,35,3,2021-04-27 04:00:00+00,2021-04-27,00:00:00,21,202135030417.00000000,6200 BLOCK OGONTZ AV,100,Homicide - Criminal,-75.15076018,40.04931720
0101000020E6100000D0B07DA0D3CC52C008B0FF0FB7FB4340,115608,0101000020110F0000993AEB0512EF5FC1FB4749B6258B5241,35972265,16,2,2021-04-12 04:00:00+00,2021-04-12,00:00:00,18,202116012743.00000000,3900 BLOCK ASPEN ST,100,Homicide - Criminal,-75.20041668,39.96652412
0101000020E61000000C72E46F65C752C0008CC4F78AFF4340,116024,0101000020110F0000C15152A5D8E55FC150AF5CD2638F5241,35972558,24,2,2021-04-19 04:00:00+00,2021-04-19,00:00:00,16,202124025327.00000000,3100 BLOCK G ST,100,Homicide - Criminal,-75.11556623,39.99642846
0101000020E6100000FCFC7F1BF0CE52C0F81F75B5C1F74340,116221,0101000020110F00004BB26915A8F25FC15F724707C3865241,35972726,12,2,2021-04-13 04:00:00+00,2021-04-13,00:00:00,18,202112025661.00000000,5900 BLOCK WINDSOR ST,100,Homicide - Criminal,-75.23340499,39.93559902
0101000020E6100000EC16DBB3CDCE52C060B03979E4F54340,116584,0101000020110F00000B36BEA46DF25FC1B6CFF67AB2845241,35973018,12,3,2021-04-20 04:00:00+00,2021-04-20,00:00:00,14,202112027181.00000000,2500 BLOCK S 66TH ST,100,Homicide - Criminal,-75.23130509,39.92103496
0101000020E6100000D4FC195A34CA52C0A0962D99F0FE4340,116947,0101000020110F0000ADA088CB9DEA5FC1F94295B0B88E5241,35973302,22,1,2021-04-26 04:00:00+00,2021-04-26,00:00:00,4,202122023668.00000000,2500 BLOCK N CHADWICK ST,100,Homicide - Criminal,-75.15944531,39.99171748
0101000020E610000038E6A6475FC952C0E8E6F30870F94340,117073,0101000020110F0000A972E6DE33E95FC16F015BB89F885241,35973406,06,2,2021-04-05 04:00:00+00,2021-04-05,00:00:00,21,202106013337.00000000,300 BLOCK CHESTNUT ST,100,Homicide - Criminal,-75.14644042,39.94873154
0101000020E6100000A0C60519E1CE52C098A41B9603FC4340,117366,0101000020110F0000A30F94968EF25FC1174C3C837A8B5241,35973623,19,2,2021-04-29 04:00:00+00,2021-04-29,00:00:00,23,202119024176.00000000,5600 BLOCK WYALUSING AV,100,Homicide - Criminal,-75.23248888,39.96885945
0101000020E61000004481409292C752C090CFCE5079FF4340,117455,0101000020110F0000AC65904F25E65FC1A2F58C40508F5241,35973700,24,2,2021-04-17 04:00:00+00,2021-04-17,00:00:00,12,202124024846.00000000,600 BLOCK E CLEMENTINE ST,100,Homicide - Criminal,-75.11832100,39.99588976
0101000020E6100000AC2B6B3DB1CE52C0806AD2C641F94340,117529,0101000020110F00001809FF4B3DF25FC1BB422B796C885241,35973761,12,4,2021-04-14 04:00:00+00,2021-04-14,00:00:00,19,202112025882.00000000,800 BLOCK S 53RD ST,100,Homicide - Criminal,-75.22956787,39.94731984
0101000020E6100000708879D511CA52C0D86EC7B0D7054440,118171,0101000020110F0000A547A22963EA5FC1FBDBF65E60965241,35974260,35,3,2021-04-02 04:00:00+00,2021-04-02,00:00:00,20,202135024655.00000000,6000 BLOCK N BEECHWOOD ST,100,Homicide - Criminal,-75.15733849,40.04564485
0101000020E6100000D0A7621EEACE52C06057E3A4A4F94340,118175,0101000020110F0000D27343E99DF25FC1E1990001DA885241,35974264,18,2,2021-04-07 04:00:00+00,2021-04-07,00:00:00,18,202118019056.00000000,600 BLOCK S 55TH ST,100,Homicide - Criminal,-75.23303947,39.95033704
0101000020E610000020E6CE5602C952C0882801CC9D014440,118211,0101000020110F0000BB5F5C0096E85FC1F782BE61B0915241,35974279,25,1,2021-04-06 04:00:00+00,2021-04-06,00:00:00,23,202125020368.00000000,800 BLOCK W LUZERNE ST,100,Homicide - Criminal,-75.14076777,40.01262808
0101000020E610000024F6B4E966C952C06807539C3C084440,118345,0101000020110F00007F220FD640E95FC1D14EF97308995241,35974391,14,1,2021-04-10 04:00:00+00,2021-04-10,00:00:00,19,202114018721.00000000,1800 BLOCK PLYMOUTH ST,100,Homicide - Criminal,-75.14690631,40.06434969
0101000020E6100000584503A10ACA52C0E010DE7CB5064440,118381,0101000020110F00005431A1EC56EA5FC15364547356975241,35974419,35,3,2021-04-15 04:00:00+00,2021-04-15,00:00:00,22,202135026764.00000000,6400 BLOCK N BEECHWOOD ST,100,Homicide - Criminal,-75.15689874,40.05241357
0101000020E6100000A8638D61CBCA52C0588E95A7D2044440,118457,0101000020110F0000AFA64B559EEB5FC1127BC4C93E955241,35974470,14,2,2021-04-24 04:00:00+00,2021-04-24,00:00:00,16,202114021037.00000000,5500 BLOCK MORTON ST,100,Homicide - Criminal,-75.16866340,40.03767867
0101000020E6100000501B4487FAC652C05830F1B46DFF4340,118499,0101000020110F0000B8A7F40C23E55FC14FA9E661438F5241,35974504,24,1,2021-04-09 04:00:00+00,2021-04-09,00:00:00,13,202124021978.00000000,1900 BLOCK E WESTMORELAND ST,100,Homicide - Criminal,-75.10904104,39.99553549
0101000020E6100000A0BF256D7BC552C04008D6E512024440,118514,0101000020110F0000A93A325098E25FC1BE7EAB3C32925241,35974514,15,1,2021-04-18 04:00:00+00,2021-04-18,00:00:00,23,202115027708.00000000,1500 BLOCK OVERINGTON ST,100,Homicide - Criminal,-75.08565835,40.01620172
0101000020E6100000587EAD396AC752C0603C612E4EFF4340,118529,0101000020110F000010FA70C7E0E55FC1D4EEDA6E208F5241,35974528,24,2,2021-04-03 04:00:00+00,2021-04-03,00:00:00,21,202124021383.00000000,3000 BLOCK RUTH ST,100,Homicide - Criminal,-75.11585848,39.99457340
0101000020E6100000D8F07C8593CF52C0C83ADEAFC5FC4340,118534,0101000020110F0000FDBEA6A8BDF35FC1904EB39E518C5241,35974532,19,2,2021-04-05 04:00:00+00,2021-04-05,00:00:00,23,202119019222.00000000,1500 BLOCK N 62ND ST,100,Homicide - Criminal,-75.24337899,39.97478293
0101000020E6100000AC5C3AA959C752C050987424AFFF4340,118564,0101000020110F000019599CA4C4E55FC1B4CA12ED8B8F5241,35974549,24,1,2021-04-06 04:00:00+00,2021-04-06,00:00:00,13,202124022180.00000000,800 BLOCK E MADISON ST,100,Homicide - Criminal,-75.11484748,39.99753242
0101000020E61000004C96AB3677C852C07867AB0796024440,118604,0101000020110F0000943CC4AEA9E75FC1C3CBE4A8C3925241,35974583,25,2,2021-04-06 04:00:00+00,2021-04-06,00:00:00,19,202125020309.00000000,400 BLOCK W ANNSBURY ST,100,Homicide - Criminal,-75.13227622,40.02020355
0101000020E6100000689D2A7237C852C06004A4A216044440,118656,0101000020110F00005B42F45D3DE75FC171205F3A6E945241,35974632,35,2,2021-04-28 04:00:00+00,2021-04-28,00:00:00,2,202135030476.00000000,200 BLOCK DELPHINE ST,100,Homicide - Criminal,-75.12838415,40.03194078
