the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E6100000939B555D8FC652C068BEB5D9F9FD4340,9856,0101000020110F00007883A9056DE45FC105B33F2CA78D5241,4261,24,3,2016-09-05 17:49:00+00,2016-09-05,13:49:00,13,201624085912.00000000,3200 BLOCK EDGEMONT ST,600,Theft from Vehicle,-75.10250028,39.98418733
0101000020E6100000C0BA01D1D9C952C0E73BD77B9AF84340,30411,0101000020110F00001EEEE70204EA5FC1D41BFC25B3875241,4263,03,1,2016-09-17 07:15:00+00,2016-09-17,03:15:00,3,201603052717.00000000,S 07TH ST  /  SOUTH ST,600,Thefts,-75.15391946,39.94221447
,112659,,35969919,12,4,2016-09-13 04:00:00+00,2016-09-13,00:00:00,20,201612064224.00000000,5800 BLOCK HOFFMAN ST,100,Homicide - Criminal,,
,112661,,35969920,16,2,2016-09-05 04:00:00+00,2016-09-05,00:00:00,1,201616037558.00000000,4400 BLOCK WESTMININSTER A,100,Homicide - Criminal,,
,112664,,35969922,18,2,2016-09-17 04:00:00+00,2016-09-17,00:00:00,23,201618068415.00000000,49TH SANSOM ST,100,Homicide - Criminal,,
0101000020E6100000A492CEAE45CA52C0C0DE84E251FE4340,114365,0101000020110F0000D46BB93BBBEA5FC1420F21C1088E5241,35971281,22,1,2016-09-05 04:00:00+00,2016-09-05,00:00:00,1,201622073160.00000000,2200 BLOCK N CHADWICK ST,100,Homicide - Criminal,-75.16050310,39.98687393
0101000020E6100000682934D146C752C00019774685FF4340,115328,0101000020110F0000612985A2A4E55FC16127C3825D8F5241,35972046,24,2,2016-09-04 04:00:00+00,2016-09-04,00:00:00,1,201624085522.00000000,3100 BLOCK KENSINGTON AVE,100,Homicide - Criminal,-75.11369734,39.99625474
0101000020E6100000584D0E07B8C352C0A885397E3E024440,116424,0101000020110F00001832269199DF5FC1A20B0F9562925241,35972883,15,2,2016-09-28 04:00:00+00,2016-09-28,00:00:00,23,201615094226.00000000,6000 BLOCK VANDIKE ST,100,Homicide - Criminal,-75.05810715,40.01753214
0101000020E61000007C4ACFD3A4CE52C028CE4088CBF74340,116806,0101000020110F0000DEFB813628F25FC16240C5E8CD865241,35973184,12,4,2016-09-02 04:00:00+00,2016-09-02,00:00:00,23,201612061437.00000000,1800 BLOCK S 58TH ST,100,Homicide - Criminal,-75.22881026,39.93589881
0101000020E6100000442DCDADF0C852C06874309D81004440,117092,0101000020110F000002D9F90078E85FC1CF4A5E4675905241,35973421,25,4,2016-09-17 04:00:00+00,2016-09-17,00:00:00,23,201625078431.00000000,3400 BLOCK N 6TH ST,100,Homicide - Criminal,-75.13968988,40.00395551
0101000020E6100000B04261B5B1CA52C0B03F215905FE4340,117557,0101000020110F000027A4CCB972EB5FC18C27D2EAB38D5241,35973783,22,1,2016-09-17 04:00:00+00,2016-09-17,00:00:00,20,201622076800.00000000,2000 BLOCK N WOODSTOCK ST,100,Homicide - Criminal,-75.16709647,39.98453821
0101000020E6100000509A4E64C6C852C0306C4D8D2C034440,117593,0101000020110F00007EC9C82C30E85FC1305A8E986A935241,35973814,35,2,2016-09-05 04:00:00+00,2016-09-05,00:00:00,20,201635076479.00000000,700 BLOCK W LOUDON ST,100,Homicide - Criminal,-75.13710888,40.02479712
0101000020E6100000A4FFBB24BFCA52C0B0492BE9A1074440,118060,0101000020110F0000B595E38B89EB5FC1D1A1B6C85C985241,35974172,14,2,2016-09-26 04:00:00+00,2016-09-26,00:00:00,20,201614077954.00000000,1300 BLOCK E JOHNSON ST,100,Homicide - Criminal,-75.16791647,40.05962863
0101000020E610000024F6EA92BAC952C070DADD872CFF4340,118453,0101000020110F000047DA58F1CEE95FC15E51EC20FB8E5241,35974467,22,1,2016-09-02 04:00:00+00,2016-09-02,00:00:00,7,201622072296.00000000,1200 BLOCK W LEHIGH AV,100,Homicide - Criminal,-75.15201257,39.99354647
0101000020E6100000F422452A2DCB52C0D0FE2263D3094440,119028,0101000020110F000033B9E26D44EC5FC16CEFF5E7CB9A5241,35974940,14,4,2016-09-05 04:00:00+00,2016-09-05,00:00:00,22,201614071856.00000000,8300 BLOCK WILLIAMS AV,100,Homicide - Criminal,-75.17463166,40.07676353
