the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E6100000EC77A789BECB52C050D7EE4C18F84340,112929,0101000020110F0000E4E1F55B3BED5FC1F55F4FF122875241,35970138,17,3,2020-02-06 05:00:00+00,2020-02-06,00:00:00,6,202017004533.00000000,1200 BLOCK S 24TH ST,100,Homicide - Criminal,-75.18350450,39.93824159
0101000020E6100000ACC7022E61CA52C0708F7AFC9C034440,113299,0101000020110F00005F4185F0E9EA5FC145355E4CE7935241,35970440,39,1,2020-02-27 05:00:00+00,2020-02-27,00:00:00,0,202039014658.00000000,0 BLOCK W LOGAN ST,100,Homicide - Criminal,-75.16218138,40.02822834
0101000020E6100000D470C46CDFCC52C0583A00FE43FB4340,113305,0101000020110F0000DF85291026EF5FC179EA8B33A68A5241,35970446,16,1,2020-02-13 05:00:00+00,2020-02-13,00:00:00,23,202016006905.00000000,600 BLOCK N UNION ST,100,Homicide - Criminal,-75.20113677,39.96301246
0101000020E6100000B494915267C952C01072248B4CFE4340,113862,0101000020110F0000106C2D8841E95FC1526D6FD5028E5241,35970884,26,1,2020-02-24 05:00:00+00,2020-02-24,00:00:00,18,202026007549.00000000,800 BLOCK W DAUPHIN ST,100,Homicide - Criminal,-75.14693131,39.98671092
0101000020E6100000B494915267C952C01072248B4CFE4340,113864,0101000020110F0000106C2D8841E95FC1526D6FD5028E5241,35970885,26,1,2020-02-21 05:00:00+00,2020-02-21,00:00:00,18,202026007550.00000000,800 BLOCK W DAUPHIN ST,100,Homicide - Criminal,-75.14693131,39.98671092
0101000020E61000005438A76409CA52C0B027D6F047014440,114136,0101000020110F0000B1D642D354EA5FC1172CC72D51915241,35971112,39,2,2020-02-17 05:00:00+00,2020-02-17,00:00:00,15,202039012239.00000000,3700 BLOCK N BOUVIER ST,100,Homicide - Criminal,-75.15682331,40.01000796
0101000020E6100000D4945EADD0CA52C090B9CA319E064440,114471,0101000020110F000029924954A7EB5FC17C931F9B3C975241,35971348,14,1,2020-02-14 05:00:00+00,2020-02-14,00:00:00,9,201914090707.00000000,0 BLOCK AWBURY RD,100,Homicide - Criminal,-75.16898665,40.05170271
0101000020E6100000FCB3041EBAC352C008E7B1A548034440,114500,0101000020110F0000993BD61D9DDF5FC19CF895C189935241,35971371,15,2,2020-02-09 05:00:00+00,2020-02-09,00:00:00,21,202015012928.00000000,4200 BLOCK ROBBINS ST,100,Homicide - Criminal,-75.05823470,40.02565452
0101000020E6100000446FAC1CFEC852C020DB5C1602FF4340,114647,0101000020110F00002C0C3FD28EE85FC11F36C713CC8E5241,35971484,25,4,2020-02-14 05:00:00+00,2020-02-14,00:00:00,19,201725096427.00000000,500 BLOCK W LEHIGH AV,100,Homicide - Criminal,-75.14050977,39.99225120
0101000020E61000009CB6E89241C852C028664A79DA034440,115601,0101000020110F00003C01FD914EE75FC12C41657F2B945241,35972261,35,2,2020-02-07 05:00:00+00,2020-02-07,00:00:00,15,202035011462.00000000,5200 BLOCK N 3RD ST,100,Homicide - Criminal,-75.12900231,40.03010479
0101000020E61000003493FD6091C952C070AB7D2DB4054440,115984,0101000020110F00004E4207F888E95FC113ABF1F838965241,35972523,35,3,2020-02-10 05:00:00+00,2020-02-10,00:00:00,19,202035011861.00000000,5900 BLOCK OGONTZ AV,100,Homicide - Criminal,-75.14949822,40.04456109
0101000020E610000008D98A47D3C952C0C884D4647BFC4340,116622,0101000020110F000049BB5BE8F8E95FC1A66EC048FF8B5241,35973047,22,3,2020-02-19 05:00:00+00,2020-02-19,00:00:00,16,202022013756.00000000,1000 BLOCK W THOMPSON ST,100,Homicide - Criminal,-75.15352047,39.97251568
0101000020E610000038D93A296DCE52C0E8E3D64E9BFA4340,116647,0101000020110F000017BF76A8C9F15FC1ED10D44AEB895241,35973068,18,2,2020-02-24 05:00:00+00,2020-02-24,00:00:00,22,202018016505.00000000,100 BLOCK S 52ND ST,100,Homicide - Criminal,-75.22541266,39.95786462
0101000020E610000028B2001A23C752C0D0BCE582E4FE4340,116868,0101000020110F00009285DFF767E55FC164BA6E4AAB8E5241,35973236,24,2,2020-02-28 05:00:00+00,2020-02-28,00:00:00,18,202024016272.00000000,2000 BLOCK E CLEMENTINE ST,100,Homicide - Criminal,-75.11151743,39.99134861
