the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112508,,35969780,17,1,2013-02-11 05:00:00+00,2013-02-11,00:00:00,15,199017054225.00000000,1900 BLOCK KIMBLE STREET,100,Homicide - Criminal,,
0101000020E6100000A8FE3BB4A5C852C05001D2991CFE4340,113006,0101000020110F0000FC52C5A6F8E75FC146CA01B1CD8D5241,35970196,26,1,2013-02-26 05:00:00+00,2013-02-26,00:00:00,20,201326010523.00000000,2300 BLOCK N HANCOCK STREET,100,Homicide - Criminal,-75.13511377,39.98524783
0101000020E6100000385610A072C952C008F1C5A758034440,113300,0101000020110F0000B2F111BB54E95FC1C07AC7829B935241,35970441,35,2,2013-02-17 05:00:00+00,2013-02-17,00:00:00,2,201335010828.00000000,1400 BLOCK W LOUDEN ST,100,Homicide - Criminal,-75.14762117,40.02614305
0101000020E6100000202D0CC6A5CB52C0301BF963AAFE4340,114618,0101000020110F00003B2E804B11ED5FC16B7CBADC6A8E5241,35971456,22,2,2013-02-19 05:00:00+00,2013-02-19,00:00:00,13,201222080274.00000000,3000 BLOCK W SUSQUEHANNA AVE,100,Homicide - Criminal,-75.18199302,39.98957491
0101000020E61000001CEF321CFFC752C0B881E40527FF4340,114683,0101000020110F0000A783CAACDDE65FC110DADB05F58E5241,35971518,24,2,2013-02-03 05:00:00+00,2013-02-03,00:00:00,17,201324010281.00000000,2900 BLOCK ROSEHILL STREET,100,Homicide - Criminal,-75.12494569,39.99337839
0101000020E610000000CC445D20C952C0B82AB992F6044440,115049,0101000020110F0000EB689600C9E85FC1D712F9A166955241,35971823,35,1,2013-02-08 05:00:00+00,2013-02-08,00:00:00,20,201335008641.00000000,5600 BLOCK N 13TH STREET,100,Homicide - Criminal,-75.14260036,40.03877482
0101000020E610000060D7DA213CCA52C090BECAC052FF4340,115791,0101000020110F0000B127BA02ABEA5FC1A4875E80258F5241,35972398,39,3,2013-02-05 05:00:00+00,2013-02-05,00:00:00,3,201339007553.00000000,1700 BLOCK W LEHIGH AVENUE,100,Homicide - Criminal,-75.15992018,39.99471292
0101000020E6100000D8E1FD582BC452C0886AB00175024440,115980,0101000020110F00003AC520735DE05FC186CC67099F925241,35972519,15,2,2013-02-06 05:00:00+00,2013-02-06,00:00:00,22,201315012238.00000000,5700 BLOCK COTTAGE STREET,100,Homicide - Criminal,-75.06514573,40.01919576
0101000020E6100000AC7DADBD42C552C0F847E6CB2A024440,116036,0101000020110F0000B82A010738E25FC197E04EBD4C925241,35972570,15,1,2013-02-09 05:00:00+00,2013-02-09,00:00:00,15,201315012810.00000000,4700 BLOCK SALEM STREET,100,Homicide - Criminal,-75.08219854,40.01693105
0101000020E610000060FAA2600DC852C078493E11ECFE4340,118362,0101000020110F000071F1D2E8F5E65FC12895BDAAB38E5241,35974401,24,2,2013-02-16 05:00:00+00,2013-02-16,00:00:00,7,201224107719.00000000,300 BLOCK E TUSCULUM ST,100,Homicide - Criminal,-75.12581650,39.99157920
