the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112611,,35969869,22,,2011-10-24 04:00:00+00,2011-10-24,00:00:00,14,201122090208.00000000,1100 BLOCK W HUNTINGDON STRE,100,Homicide - Criminal,,
0101000020E6100000EC3EA381D3CC52C088E50BD196FF4340,112903,0101000020110F0000E9EC82D111EF5FC1D19923F5708F5241,35970113,16,,2011-10-17 04:00:00+00,2011-10-17,00:00:00,18,201116013963.00000000,3800 BLOCK FORD ROAD,100,Homicide - Criminal,-75.20040933,39.99679006
0101000020E61000006C08A76839C952C0587C80B1A8FF4340,113086,0101000020110F000084CDF78AF3E85FC1D222C2C6848F5241,35970265,25,,2011-10-04 04:00:00+00,2011-10-04,00:00:00,20,201125086521.00000000,3000 BLOCK N 8TH STREET,100,Homicide - Criminal,-75.14412896,39.99733561
0101000020E61000006C08A76839C952C0587C80B1A8FF4340,113087,0101000020110F000084CDF78AF3E85FC1D222C2C6848F5241,35970266,25,,2011-10-04 04:00:00+00,2011-10-04,00:00:00,20,201125086522.00000000,3000 BLOCK N 8TH STREET,100,Homicide - Criminal,-75.14412896,39.99733561
0101000020E61000006C08A76839C952C0587C80B1A8FF4340,113088,0101000020110F000084CDF78AF3E85FC1D222C2C6848F5241,35970267,25,,2011-10-06 04:00:00+00,2011-10-06,00:00:00,20,201125086523.00000000,3000 BLOCK N 8TH STREET,100,Homicide - Criminal,-75.14412896,39.99733561
0101000020E61000007C98696D4DCA52C08035530388FE4340,113117,0101000020110F0000FB1C6163C8EA5FC108562AC1448E5241,35970296,22,,2011-10-01 04:00:00+00,2011-10-01,00:00:00,19,201122083323.00000000,1700 BLOCK W DAUPHIN STREET,100,Homicide - Criminal,-75.16097579,39.98852579
0101000020E610000044F16E8818CA52C060C02DED0E074440,113127,0101000020110F000028E9A98A6EEA5FC156A418B0B9975241,35970305,14,,2011-10-09 04:00:00+00,2011-10-09,00:00:00,3,201114072794.00000000,2200 BLOCK STENTON AVENUE,100,Homicide - Criminal,-75.15774737,40.05514302
0101000020E6100000CCE907E28DC952C078B324B2A2FE4340,113205,0101000020110F00008D71D90783E95FC110322655628E5241,35970372,22,,2011-10-04 04:00:00+00,2011-10-04,00:00:00,9,201122048417.00000000,2400 BLOCK N 11TH ST A 806,100,Homicide - Criminal,-75.14928485,39.98934008
0101000020E61000005033EAA84AC552C040839C5038034440,113664,0101000020110F00009989787A45E25FC18B515DA477935241,35970730,15,,2011-10-17 04:00:00+00,2011-10-17,00:00:00,23,201115103672.00000000,5200 BLOCK OAKLAND STREET,100,Homicide - Criminal,-75.08268187,40.02515609
0101000020E6100000945C4ED4B5CC52C020D1D04EECF74340,113701,0101000020110F00002FE2AD68DFEE5FC10F979736F2865241,35970751,17,,2011-10-08 04:00:00+00,2011-10-08,00:00:00,22,201117049210.00000000,3300 BLOCK REED STREET,100,Homicide - Criminal,-75.19859798,39.93689904
0101000020E6100000B43FBC5326CA52C0787523D331014440,114206,0101000020110F0000327BEFF885EA5FC16789DCA738915241,35971173,39,2,2011-10-24 04:00:00+00,2011-10-24,00:00:00,15,201139047121.00000000,3600 BLOCK N GRATZ STREET,100,Homicide - Criminal,-75.15858930,40.00933303
0101000020E610000050D2A77B3BCC52C000A385EA77F64340,114210,0101000020110F0000F10B67970FEE5FC137C499C355855241,35971176,01,,2011-10-03 04:00:00+00,2011-10-03,00:00:00,22,201101045530.00000000,2100 BLOCK S ETTING TERRACE,100,Homicide - Criminal,-75.19113056,39.92553455
0101000020E6100000D49ADEAC9ECA52C0300E56525DFC4340,114212,0101000020110F000074A6596552EB5FC153D60DF5DD8B5241,35971178,22,,2011-10-26 04:00:00+00,2011-10-26,00:00:00,22,201122090661.00000000,1700 BLOCK W CAMBRIDGE STREE,100,Homicide - Criminal,-75.16593477,39.97159795
0101000020E6100000740E0DA746C952C0081D1605E2034440,114215,0101000020110F000069ABE6090AE95FC1F2C717DE33945241,35971180,35,,2011-10-29 04:00:00+00,2011-10-29,00:00:00,23,201135080326.00000000,1300 BLOCK WINDRIM AVENUE,100,Homicide - Criminal,-75.14493729,40.03033508
0101000020E6100000448C73DB6BCA52C0B03BFB3C59FD4340,115326,0101000020110F0000EC558B13FCEA5FC182780627F58C5241,35972044,22,,2011-10-01 04:00:00+00,2011-10-01,00:00:00,22,201122083690.00000000,1700 BLOCK W CECIL B MOORE A,100,Homicide - Criminal,-75.16283308,39.97928583
0101000020E6100000F029A4559DCF52C040F887023DFB4340,115343,0101000020110F0000ACDFCB53CEF35FC1FB95E2769E8A5241,35972057,19,,2011-10-05 04:00:00+00,2011-10-05,00:00:00,2,201119088287.00000000,0 BLOCK N ROBINSON STREET,100,Homicide - Criminal,-75.24397794,39.96279937
0101000020E6100000C0E2811250CF52C090DB068D17F94340,115418,0101000020110F0000BC75F2164BF35FC111B0E1B13D885241,35972111,12,,2011-10-01 04:00:00+00,2011-10-01,00:00:00,5,201112078991.00000000,5700 BLOCK BALTIMORE AVENU,100,Homicide - Criminal,-75.23926222,39.94603122
0101000020E610000010401A16AFC752C008884CDD7B034440,115661,0101000020110F0000B94518BF55E65FC10EE0D38FC2935241,35972296,35,,2011-10-18 04:00:00+00,2011-10-18,00:00:00,0,201135077226.00000000,200 BLOCK E ALBANUS STREET,100,Homicide - Criminal,-75.12006142,40.02721754
0101000020E610000008904D6459C852C05002CD1A0E004440,116156,0101000020110F00001886060777E75FC158372235F58F5241,35972671,25,,2011-10-27 04:00:00+00,2011-10-27,00:00:00,19,201125092952.00000000,3300 BLOCK WATERLOO STREET,100,Homicide - Criminal,-75.13045604,40.00043044
0101000020E61000008C19C7995DC052C000C6D362180D4440,116453,0101000020110F000017664C71E7D95FC1969C81176D9E5241,35972908,07,,2011-10-15 04:00:00+00,2011-10-15,00:00:00,13,201107040183.00000000,11500 BLOCK ROOSEVELT BLVD,100,Homicide - Justifiable,-75.00571293,40.10230670
0101000020E610000050E55DF027CA52C080AC027DEE064440,116673,0101000020110F00003CDCD4B588EA5FC1CD7407B295975241,35973087,14,,2011-10-20 04:00:00+00,2011-10-20,00:00:00,13,201114078197.00000000,1300 BLOCK E RITTENHOUSE STR,100,Homicide - Criminal,-75.15868768,40.05415309
0101000020E610000020D914A9BFCA52C02033495F1A084440,116742,0101000020110F0000FC9DB16C8AEB5FC1B86C3A75E2985241,35973135,14,,2011-10-17 04:00:00+00,2011-10-17,00:00:00,23,201114077505.00000000,1500 BLOCK E CARDENZA ST,100,Homicide - Criminal,-75.16794803,40.06330482
0101000020E6100000ACD5B35A9FCB52C0D80CE9BD9F064440,117439,0101000020110F00003D1C1D6406ED5FC1194EA0523E975241,35973686,14,,2011-10-02 04:00:00+00,2011-10-02,00:00:00,4,201114073345.00000000,6600 BLOCK ROSS STREET,100,Homicide - Criminal,-75.18160121,40.05174993
0101000020E6100000548E44F376CB52C048419C6605FE4340,117694,0101000020110F000057C2BFC2C1EC5FC11F5CC3F9B38D5241,35973891,22,,2011-10-18 04:00:00+00,2011-10-18,00:00:00,12,199522035261.00000000,1800 BLOCK N MARSTON STREET,100,Homicide - Criminal,-75.17913515,39.98453982
0101000020E6100000A888F3A0DBC752C0B84F386FA7FF4340,117760,0101000020110F0000B81BFB67A1E65FC11BC57661838F5241,35973942,24,,2011-10-15 04:00:00+00,2011-10-15,00:00:00,22,201124081289.00000000,3100 BLOCK ARBOR STREET,100,Homicide - Criminal,-75.12278007,39.99729719
0101000020E610000064545FE4C5C952C030DDE70F05024440,117824,0101000020110F0000D718F72AE2E95FC1A662DFE422925241,35973977,39,2,2011-10-10 04:00:00+00,2011-10-10,00:00:00,20,201139059780.00000000,4000 BLOCK NICE STREET,100,Homicide - Criminal,-75.15270337,40.01577948
