the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E6100000540549238FCA52C0402638B365FE4340,112809,0101000020110F000034E2050138EB5FC1D0C516B81E8E5241,35970035,22,1,2018-07-28 04:00:00+00,2018-07-28,00:00:00,13,201822058421.00000000,2200 BLOCK N UBER ST,100,Homicide - Criminal,-75.16498644,39.98747864
0101000020E61000003C58C3CEFFC952C0B0268C2942FF4340,113032,0101000020110F00000CEE148B44EA5FC1AE7CE71B138F5241,35970218,39,3,2018-07-27 04:00:00+00,2018-07-27,00:00:00,1,201839052180.00000000,2700 BLOCK N 15TH ST,100,Homicide - Criminal,-75.15623826,39.99420661
0101000020E61000004478AB49D8CA52C0502DEEBB79F84340,113072,0101000020110F000086ECAB41B4EB5FC1DE5DCFDE8E875241,35970252,17,1,2018-07-02 04:00:00+00,2018-07-02,00:00:00,23,201817027684.00000000,1600 BLOCK CATHERINE ST,100,Homicide - Criminal,-75.16945116,39.94121503
0101000020E610000000DDE3C180C752C038B6699C68FF4340,113111,0101000020110F0000329B540D07E65FC14B27B0BB3D8F5241,35970290,24,1,2018-07-05 04:00:00+00,2018-07-05,00:00:00,0,201824056923.00000000,3100 BLOCK WEYMOUTH ST,100,Homicide - Criminal,-75.11723373,39.99537997
0101000020E6100000D01B68EA87CE52C0F0CA64C18FF94340,113152,0101000020110F000087D87A1AF7F15FC14F59A9DCC2885241,35970328,18,2,2018-07-05 04:00:00+00,2018-07-05,00:00:00,21,201818041981.00000000,5200 BLOCK WALTON AV,100,Homicide - Criminal,-75.22704563,39.94969957
0101000020E610000094AEC08DFDCE52C0D81743859FFA4340,113162,0101000020110F000023ED6CECBEF25FC1149FB8F5EF895241,35970336,18,3,2018-07-24 04:00:00+00,2018-07-24,00:00:00,21,201818046975.00000000,200 BLOCK S ITHAN ST,100,Homicide - Criminal,-75.23422569,39.95799318
0101000020E610000014D641E9E1CD52C0C0945DAA3EF74340,113748,0101000020110F0000D985CB20DDF05FC1826D4DE231865241,35970788,12,3,2018-07-08 04:00:00+00,2018-07-08,00:00:00,2,201812049667.00000000,5500 BLOCK ELMWOOD AV,100,Homicide - Criminal,-75.21691352,39.93159990
0101000020E610000014D641E9E1CD52C0C0945DAA3EF74340,113749,0101000020110F0000D985CB20DDF05FC1826D4DE231865241,35970789,12,3,2018-07-08 04:00:00+00,2018-07-08,00:00:00,2,201812049672.00000000,5500 BLOCK ELMWOOD AV,100,Homicide - Criminal,-75.21691352,39.93159990
0101000020E610000048AF44D5ECCA52C09049CBBD8AF94340,114400,0101000020110F0000D8FEA027D7EB5FC19AF29A4EBD885241,35971298,09,1,2018-07-12 04:00:00+00,2018-07-12,00:00:00,23,201809027704.00000000,1700 BLOCK CHANCELLOR ST,100,Homicide - Criminal,-75.17070514,39.94954655
0101000020E610000054752119FCC852C0809953C2C6FD4340,114530,0101000020110F0000B5798B668BE85FC16C22E28A6E8D5241,35971384,26,1,2018-07-17 04:00:00+00,2018-07-17,00:00:00,0,201826030259.00000000,2100 BLOCK N 4TH ST,100,Homicide - Criminal,-75.14038685,39.98262815
0101000020E610000070409E9F7ACF52C0B0E039597FFA4340,114955,0101000020110F0000A7F1FD5D93F35FC1031F3F50CC895241,35971742,18,3,2018-07-12 04:00:00+00,2018-07-12,00:00:00,2,201818043518.00000000,200 BLOCK S 60TH ST,100,Homicide - Criminal,-75.24185935,39.95701137
0101000020E6100000D8AD5097B1CD52C0E042197530FC4340,115167,0101000020110F00000527340D8BF05FC1831FFD3CAC8B5241,35971924,16,2,2018-07-13 04:00:00+00,2018-07-13,00:00:00,3,201816030700.00000000,4600 BLOCK LANCASTER AV,100,Homicide - Criminal,-75.21396430,39.97022880
0101000020E61000002C57B9FC99C752C0F837AE3A03004440,116114,0101000020110F00008D4F4FE831E65FC150566A26E98F5241,35972638,25,3,2018-07-01 04:00:00+00,2018-07-01,00:00:00,16,201825050929.00000000,3300 BLOCK E ST,100,Homicide - Criminal,-75.11877363,40.00009855
0101000020E610000010ABD7DEFBC952C0084932277FF64340,116184,0101000020110F0000DBF406DB3DEA5FC1787A65C75D855241,35972692,03,3,2018-07-05 04:00:00+00,2018-07-05,00:00:00,1,201803038517.00000000,1800 BLOCK S 6TH ST,100,Homicide - Criminal,-75.15599795,39.92575541
0101000020E6100000803CEBB561CB52C0C07CB3199C074440,116273,0101000020110F0000FD62DDAE9DEC5FC175A1245656985241,35972757,14,1,2018-07-11 04:00:00+00,2018-07-11,00:00:00,23,201814057996.00000000,6600 BLOCK BLAKEMORE ST,100,Homicide - Criminal,-75.17783878,40.05945131
0101000020E6100000DCD2D9E515CB52C008702685BDFD4340,116789,0101000020110F0000ECE94EE81CEC5FC1513B534D648D5241,35973170,22,2,2018-07-16 04:00:00+00,2018-07-16,00:00:00,22,201822055277.00000000,1800 BLOCK N BUCKNELL ST,100,Homicide - Criminal,-75.17321154,39.98234620
0101000020E610000058EFD1F707C552C0F884D18B1E024440,117245,0101000020110F0000A2EF1932D4E15FC16B3189273F925241,35973528,15,1,2018-07-13 04:00:00+00,2018-07-13,00:00:00,15,201815061941.00000000,4800 BLOCK HAWTHORNE ST,100,Homicide - Criminal,-75.07861133,40.01655720
0101000020E6100000B0472129DFC852C010F279E621014440,117379,0101000020110F000063684F3F5AE85FC1C9CA88FF26915241,35973634,25,1,2018-07-27 04:00:00+00,2018-07-27,00:00:00,23,201825058365.00000000,600 BLOCK RISING SUN AV,100,Homicide - Criminal,-75.13862065,40.00884706
0101000020E610000058DDCB2C2BCF52C040C6A6792DF54340,117468,0101000020110F0000CFD8746A0CF35FC19CE3ECD5E7835241,35973713,12,2,2018-07-04 04:00:00+00,2018-07-04,00:00:00,22,201812048828.00000000,7000 BLOCK BUIST ST,100,Homicide - Criminal,-75.23701019,39.91545029
