the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E610000034BABF840EC952C0B099472E9AFE4340,113283,0101000020110F0000CB367FB0AAE85FC1E0EAC0E4588E5241,35970426,26,1,2019-05-05 04:00:00+00,2019-05-05,00:00:00,3,201926018038.00000000,500 BLOCK W CUMBERLAND ST,100,Homicide - Criminal,-75.14151114,39.98908022
0101000020E6100000DC691946ADC952C0902287CF30FB4340,113533,0101000020110F0000688FEB59B8E95FC159EA5BF2908A5241,35970631,06,1,2019-05-17 04:00:00+00,2019-05-17,00:00:00,20,201906022904.00000000,700 BLOCK GREEN ST,100,Homicide - Criminal,-75.15120080,39.96242708
0101000020E6100000A449AC69D7C952C08866C6917DFC4340,113746,0101000020110F00009B1DB3EDFFE95FC12D93FAB1018C5241,35970787,22,2,2019-05-23 04:00:00+00,2019-05-23,00:00:00,20,201922042925.00000000,1300 BLOCK N 11TH ST,100,Homicide - Criminal,-75.15377275,39.97258208
0101000020E610000000373919E8CA52C0D0BEFAFEA1FE4340,113888,0101000020110F0000704CD91CCFEB5FC1C5578B8E618E5241,35970905,22,2,2019-05-16 04:00:00+00,2019-05-16,00:00:00,22,201922040647.00000000,2200 BLOCK N 23RD ST,100,Homicide - Criminal,-75.17041617,39.98931873
0101000020E6100000243D583B34C952C0B0BA9934FA044440,114205,0101000020110F000044A1CCBFEAE85FC1B7A77FA96A955241,35971172,35,1,2019-05-06 04:00:00+00,2019-05-06,00:00:00,23,201935037580.00000000,1300 BLOCK W OLNEY AV,100,Homicide - Criminal,-75.14381298,40.03888567
0101000020E61000003C1DB027D1C952C078FFA014FEFB4340,114615,0101000020110F00004B1D914CF5E95FC1F6C84869748B5241,35971454,22,2,2019-05-29 04:00:00+00,2019-05-29,00:00:00,17,201922045052.00000000,1000 BLOCK POPLAR ST,100,Homicide - Criminal,-75.15339081,39.96869142
0101000020E61000008C10D127D3CA52C030396F8280FC4340,114704,0101000020110F000070B5F589ABEB5FC144EA1AF4048C5241,35971534,22,3,2019-05-04 04:00:00+00,2019-05-04,00:00:00,17,201922036794.00000000,2000 BLOCK W GIRARD AV,100,Homicide - Criminal,-75.16913791,39.97267180
0101000020E6100000F068B75115C952C0303B6BF440014440,115471,0101000020110F00007D97B43DB6E85FC1BED5B36E49915241,35972148,25,1,2019-05-07 04:00:00+00,2019-05-07,00:00:00,19,201925035784.00000000,3800 BLOCK N DARIEN ST,100,Homicide - Criminal,-75.14192622,40.00979476
0101000020E6100000F808A12815CA52C0181A1F38B7014440,115609,0101000020110F000077B767CF68EA5FC198B98E92CC915241,35972266,39,2,2019-05-01 04:00:00+00,2019-05-01,00:00:00,16,201939035289.00000000,3900 BLOCK PULASKI AV,100,Homicide - Criminal,-75.15754143,40.01340391
0101000020E610000008CA83E070CE52C030B4D4C395F84340,115954,0101000020110F00007B2851F8CFF15FC1FA73D1EBAD875241,35972498,12,4,2019-05-08 04:00:00+00,2019-05-08,00:00:00,22,201912036061.00000000,1200 BLOCK S 54TH ST,100,Homicide - Criminal,-75.22563947,39.94207046
0101000020E610000044B3BCEFFBCD52C0C03B536484FB4340,116063,0101000020110F0000EA07B05509F15FC150930590ED8A5241,35972591,16,2,2019-05-07 04:00:00+00,2019-05-07,00:00:00,7,201916018859.00000000,4900 BLOCK ASPEN ST,100,Homicide - Criminal,-75.21850198,39.96497778
0101000020E61000002CA72D4316CA52C0D0DC236B32094440,116082,0101000020110F000070F257AF6AEA5FC176648D3F199A5241,35972607,14,1,2019-05-03 04:00:00+00,2019-05-03,00:00:00,20,201914036187.00000000,7800 BLOCK OGONTZ AV,100,Homicide - Criminal,-75.15760879,40.07185115
0101000020E61000004C400637C1CB52C00818EA3EADFC4340,116282,0101000020110F0000927C21E83FED5FC10C4C5288368C5241,35972764,22,4,2019-05-12 04:00:00+00,2019-05-12,00:00:00,20,201922033601.00000000,900 BLOCK N 29TH ST,100,Homicide - Criminal,-75.18366790,39.97403704
0101000020E610000074586F41C7C552C028ABF410D6024440,116562,0101000020110F0000FB80EB1D19E35FC14C3E7DAD0A935241,35972997,15,3,2019-05-16 04:00:00+00,2019-05-16,00:00:00,,201915037524.00000000,1100 BLOCK FOULKROD ST,100,Homicide - Criminal,-75.09028660,40.02215778
0101000020E610000008AAE2CD47CD52C09894884B69F94340,116593,0101000020110F0000C78DAB5CD7EF5FC12FA4D94098885241,35973025,18,3,2019-05-07 04:00:00+00,2019-05-07,00:00:00,9,201918038315.00000000,4200 BLOCK CHESTER AV,100,Homicide - Criminal,-75.20750758,39.94852585
0101000020E610000084A67F5835C552C030D33DF254024440,116758,0101000020110F000073E7324621E25FC1948A747B7B925241,35973144,15,1,2019-05-09 04:00:00+00,2019-05-09,00:00:00,11,201915044876.00000000,1600 BLOCK FILLMORE ST,100,Homicide - Criminal,-75.08138096,40.01821735
0101000020E610000050FC423C10CB52C02810892435054440,117054,0101000020110F000012FD084A13EC5FC16033FD0AAC955241,35973391,14,2,2019-05-06 04:00:00+00,2019-05-06,00:00:00,2,201914034833.00000000,300 BLOCK E RITTENHOUSE ST,100,Homicide - Criminal,-75.17286593,40.04068429
0101000020E61000003C7E9A53FCC852C000A885796C014440,117157,0101000020110F000028E3DDC98BE85FC1E46F8BB079915241,35973467,25,3,2019-05-22 04:00:00+00,2019-05-22,00:00:00,0,201925040186.00000000,3900 BLOCK N FRANKLIN ST,100,Homicide - Criminal,-75.14040079,40.01112289
0101000020E610000088CD108C38CA52C0583CC10D17FE4340,118064,0101000020110F0000E013C5EBA4EA5FC1E75CF28AC78D5241,35974176,22,1,2019-05-23 04:00:00+00,2019-05-23,00:00:00,21,201922042970.00000000,1500 BLOCK W DIAMOND ST,100,Homicide - Criminal,-75.15970136,39.98507854
0101000020E6100000A477EEC64DC552C0988B78859A024440,118310,0101000020110F0000AF82FBC54AE25FC1239109A4C8925241,35974359,15,1,2019-05-25 04:00:00+00,2019-05-25,00:00:00,23,201915051465.00000000,4900 BLOCK N PENN ST,100,Homicide - Criminal,-75.08287214,40.02034062
0101000020E6100000E0FA8E195CC952C01003D52DE5004440,118654,0101000020110F00000BA014782EE95FC1196D74ABE3905241,35974630,25,4,2019-05-21 04:00:00+00,2019-05-21,00:00:00,1,201925039894.00000000,1000 BLOCK W VENANGO ST,100,Homicide - Criminal,-75.14624633,40.00699399
0101000020E6100000506477F880CF52C008BEFAC92FFA4340,118663,0101000020110F00004CCCF5259EF35FC1FF18082A74895241,35974637,18,1,2019-05-11 04:00:00+00,2019-05-11,00:00:00,1,201918039620.00000000,400 BLOCK S 60TH ST,100,Homicide - Criminal,-75.24224674,39.95458340
0101000020E6100000E416095915C952C0387CED94ACFD4340,118927,0101000020110F00009539234AB6E85FC1BF1F1787518D5241,35974858,26,1,2019-05-30 04:00:00+00,2019-05-30,00:00:00,12,201826026871.00000000,2000 BLOCK N ORKNEY ST,100,Homicide - Criminal,-75.14192797,39.98182928
0101000020E61000005024584F3FCF52C0102FB53631F54340,119052,0101000020110F0000C08EF99D2EF35FC14CE0AFF9EB835241,35974956,12,1,2019-05-25 04:00:00+00,2019-05-25,00:00:00,19,201912041125.00000000,2500 BLOCK S 71ST ST,100,Homicide - Criminal,-75.23823913,39.91556438
0101000020E6100000446EFC722EC652C070188AB06B034440,119309,0101000020110F000002F3C966C8E35FC1EB62399FB0935241,35975165,02,1,2019-05-18 04:00:00+00,2019-05-18,00:00:00,0,201902027547.00000000,4800 BLOCK E ROOSEVELT BLVD,100,Homicide - Criminal,-75.09658503,40.02672393
0101000020E6100000C46F8BAB6ACA52C0609E4F0397FE4340,119538,0101000020110F00008304540FFAEA5FC1037ACA61558E5241,35975322,22,1,2019-05-19 04:00:00+00,2019-05-19,00:00:00,23,201922041306.00000000,2300 BLOCK N CLEVELAND ST,100,Homicide - Criminal,-75.16276063,39.98898355
0101000020E6100000C49AF26A7EC952C00035DDA197014440,120905,0101000020110F000096B7F2C268E95FC1A406C48BA9915241,35976381,25,1,2019-05-12 04:00:00+00,2019-05-12,00:00:00,0,201925037089.00000000,3900 BLOCK N 13TH ST,100,Homicide - Criminal,-75.14834093,40.01243995
0101000020E61000005C924E4D97CD52C068D08568DFFB4340,121076,0101000020110F00009D859B655EF05FC1334ED66B528B5241,35976492,16,2,2019-05-03 04:00:00+00,2019-05-03,00:00:00,12,201916019810.00000000,4400 BLOCK PARRISH ST,100,Homicide - Criminal,-75.21235974,39.96775538
